,MoH,AL-21,M2,VT,WeN3,SWAN-1,SMA-27,E09F3,BRM9,congo,A8P,MK4,petro,CANT
"arCOG04982@1|root,arCOG04982@2157|Archaea,2XZDB@28890|Euryarchaeota,23PT5@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
"arCOG05269@1|root,arCOG05269@2157|Archaea,2XVQZ@28890|Euryarchaeota,23PFZ@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
"COG1857@1|root,arCOG03617@2157|Archaea,2XUKE@28890|Euryarchaeota,23PFT@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
"COG1688@1|root,arCOG02758@2157|Archaea,2XTU0@28890|Euryarchaeota,23PCD@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
"COG1203@1|root,arCOG01445@2157|Archaea,2XTWI@28890|Euryarchaeota,23PF1@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
"COG1708@1|root,arCOG01201@2157|Archaea,2Y1F8@28890|Euryarchaeota,247HJ@183980|Archaeoglobi",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"COG2426@1|root,COG2426@2|Bacteria,1VCU0@1239|Firmicutes,4HN94@91061|Bacilli,26YKJ@186822|Paenibacillaceae",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1532@1|root,arCOG04856@2157|Archaea,2Y1J2@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"COG3815@1|root,COG3815@2|Bacteria,4NUF6@976|Bacteroidetes",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1145@1|root,COG1148@1|root,arCOG02180@2157|Archaea,arCOG02235@2157|Archaea,2Y2YF@28890|Euryarchaeota,23PAZ@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"COG2258@1|root,COG2258@2|Bacteria,37AA8@32066|Fusobacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG2244@1|root,COG2244@2|Bacteria,1R9XE@1224|Proteobacteria,42X85@68525|delta/epsilon subdivisions",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0438@1|root,COG0457@1|root,COG1887@1|root,COG0438@2|Bacteria,COG0457@2|Bacteria,COG1887@2|Bacteria,2GC5K@200918|Thermotogae",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1032@1|root,arCOG01356@2157|Archaea,2XU04@28890|Euryarchaeota,2N9P9@224756|Methanomicrobia",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1216@1|root,COG1216@2|Bacteria,1VATJ@1239|Firmicutes,24M3C@186801|Clostridia,3NI9T@46205|Pseudobutyrivibrio",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0463@1|root,arCOG00894@2157|Archaea,2XUJ6@28890|Euryarchaeota,23P5K@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"COG0600@1|root,arCOG00169@2157|Archaea,2XUAR@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"COG1116@1|root,arCOG00193@2157|Archaea,2XT97@28890|Euryarchaeota,2N9FI@224756|Methanomicrobia",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"COG0715@1|root,COG0715@2|Bacteria,1V0DX@1239|Firmicutes,4H2UT@909932|Negativicutes",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1253@1|root,arCOG00626@2157|Archaea,2XT1Z@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2AAUU@1|root,3107N@2|Bacteria,1V4DJ@1239|Firmicutes,4IVBK@91061|Bacilli",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"COG3631@1|root,COG3631@2|Bacteria,1VVEF@1239|Firmicutes,4HW1Z@91061|Bacilli",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG2208@1|root,arCOG06893@2157|Archaea,2Y35A@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"COG2710@1|root,arCOG00598@2157|Archaea,2Y2I2@28890|Euryarchaeota,2NAFY@224756|Methanomicrobia",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"COG0327@1|root,arCOG04454@2157|Archaea",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"COG4018@1|root,arCOG04861@2157|Archaea,2XV7I@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"COG4007@1|root,arCOG03196@2157|Archaea,2XTKJ@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"COG0502@1|root,arCOG00658@2157|Archaea,2XVMF@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"COG4019@1|root,arCOG04863@2157|Archaea,2XY2M@28890|Euryarchaeota,23PKN@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"COG1600@1|root,arCOG02740@2157|Archaea,2XW8D@28890|Euryarchaeota,23PYQ@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"COG2517@1|root,arCOG04359@2157|Archaea,2XV20@28890|Euryarchaeota,242V2@183968|Thermococci",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0454@1|root,arCOG00834@2157|Archaea,2Y886@28890|Euryarchaeota,23PZI@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
"arCOG13108@1|root,arCOG13108@2157|Archaea,2Y5X6@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"COG4017@1|root,arCOG04864@2157|Archaea,2XW10@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"COG4015@1|root,arCOG01677@2157|Archaea,2XWKB@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"arCOG02452@1|root,arCOG02452@2157|Archaea,2XU3X@28890|Euryarchaeota,23S2W@183963|Halobacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG4016@1|root,arCOG04865@2157|Archaea,2XZJ2@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"COG0693@1|root,COG0693@2|Bacteria,1MY0C@1224|Proteobacteria,42TPX@68525|delta/epsilon subdivisions,2WNCR@28221|Deltaproteobacteria,2MPVR@213118|Desulfobacterales",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG2202@1|root,COG2203@1|root,COG3920@1|root,COG2202@2|Bacteria,COG2203@2|Bacteria,COG3920@2|Bacteria,2NPS5@2323|unclassified Bacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0778@1|root,COG4978@1|root,arCOG00288@2157|Archaea,arCOG03200@2157|Archaea,2Y4SM@28890|Euryarchaeota,23PSP@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
"COG0247@1|root,arCOG00333@2157|Archaea",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"arCOG03571@1|root,arCOG06820@1|root,arCOG03571@2157|Archaea,arCOG06820@2157|Archaea,2XVYD@28890|Euryarchaeota,2N917@224756|Methanomicrobia",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"COG0662@1|root,COG0662@2|Bacteria,1RHWU@1224|Proteobacteria,1S5VV@1236|Gammaproteobacteria,2Q2XX@267888|Pseudoalteromonadaceae",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG2202@1|root,COG2203@1|root,arCOG02334@2157|Archaea,arCOG02361@2157|Archaea",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"COG1618@1|root,arCOG01034@2157|Archaea,2XX6U@28890|Euryarchaeota",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"COG0286@1|root,COG0286@2|Bacteria,2NQKJ@2323|unclassified Bacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"COG0732@1|root,COG0732@2|Bacteria,1UZGE@1239|Firmicutes,4HCYM@91061|Bacilli",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0610@1|root,COG0610@2|Bacteria,2GHHQ@200940|Thermodesulfobacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG4127@1|root,COG4127@2|Bacteria,1UZ8T@1239|Firmicutes,4HE0Y@91061|Bacilli,26WAB@186822|Paenibacillaceae",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1746@1|root,COG1746@2|Bacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0476@1|root,COG0476@2|Bacteria,1VUAC@1239|Firmicutes",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"28K9Z@1|root,2Z9XF@2|Bacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0515@1|root,COG0515@2|Bacteria,1MV1P@1224|Proteobacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0642@1|root,COG0784@1|root,arCOG02348@1|root,arCOG02352@1|root,arCOG06712@1|root,arCOG02348@2157|Archaea,arCOG02352@2157|Archaea,arCOG02358@2157|Archaea,arCOG06537@2157|Archaea,arCOG06712@2157|Archaea",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"COG0500@1|root,COG2226@2|Bacteria,1R179@1224|Proteobacteria",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1305@1|root,arCOG02555@1|root,arCOG02486@2157|Archaea,arCOG02555@2157|Archaea,2Y0CJ@28890|Euryarchaeota,23PJK@183925|Methanobacteria",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0599@1|root,COG0599@2|Bacteria,1RH7V@1224|Proteobacteria,1S6K3@1236|Gammaproteobacteria,1XXKP@135623|Vibrionales",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1453@1|root,arCOG01625@2157|Archaea,2XU1N@28890|Euryarchaeota,23QMA@183939|Methanococci",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0500@1|root,arCOG01787@2157|Archaea,2XYWK@28890|Euryarchaeota,2NA8C@224756|Methanomicrobia",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"2AU0F@1|root,31JKB@2|Bacteria,1V6XX@1239|Firmicutes,24KKM@186801|Clostridia",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0164@1|root,arCOG04121@2157|Archaea,2XZEX@28890|Euryarchaeota,23PK4@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0863@1|root,arCOG00115@2157|Archaea",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1573@1|root,COG1573@2|Bacteria",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2D9RK@1|root,32TTT@2|Bacteria,1N0GV@1224|Proteobacteria",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG3920@1|root,arCOG02335@2157|Archaea",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"arCOG08232@1|root,arCOG08232@2157|Archaea,2Y5Y6@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
"COG2335@1|root,arCOG03335@2157|Archaea,2XY3U@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG12087@1|root,arCOG12087@2157|Archaea",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG10171@1|root,arCOG10171@2157|Archaea",0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
"COG1682@1|root,arCOG04339@2157|Archaea,2XYS4@28890|Euryarchaeota,23PBG@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
"COG0500@1|root,arCOG04340@2157|Archaea,2XZFU@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0438@1|root,COG0463@1|root,arCOG03850@1|root,arCOG07826@1|root,arCOG01381@2157|Archaea,arCOG01409@2157|Archaea,arCOG03850@2157|Archaea,arCOG07826@2157|Archaea,2Y3A1@28890|Euryarchaeota,23PEG@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG12932@1|root,arCOG12932@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG5410@1|root,arCOG09550@2157|Archaea,2Y3W5@28890|Euryarchaeota,23PKM@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2957K@1|root,2ZSK2@2|Bacteria,2GSIF@201174|Actinobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"4QAJ7@10239|Viruses,4QYMD@35237|dsDNA viruses  no RNA stage,4QPY2@28883|Caudovirales,4QKQF@10699|Siphoviridae",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2CICW@1|root,346YY@2|Bacteria,2HIJU@201174|Actinobacteria,4G48K@85025|Nocardiaceae",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2CHZY@1|root,32YTS@2|Bacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"29WVR@1|root,30IHC@2|Bacteria,1UF3H@1239|Firmicutes,251AN@186801|Clostridia,42J0M@68295|Thermoanaerobacterales",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"COG0114@1|root,arCOG01749@2157|Archaea,2XT2J@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"COG2075@1|root,arCOG01950@2157|Archaea,2Y00Q@28890|Euryarchaeota,23P8G@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"COG1810@1|root,arCOG02469@2157|Archaea,2XWPD@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
"COG1773@1|root,arCOG08262@1|root,arCOG04391@2157|Archaea,arCOG08262@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"COG1520@1|root,COG3291@1|root,arCOG02492@2157|Archaea,arCOG02508@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0457@1|root,arCOG09612@1|root,arCOG03038@2157|Archaea,arCOG09612@2157|Archaea,2XUNW@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG4870@1|root,arCOG03614@2157|Archaea,2XZI4@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG05401@1|root,arCOG05401@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG01405@1|root,arCOG01405@2157|Archaea,2XVMY@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG06879@1|root,arCOG06879@2157|Archaea,2XVYP@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0438@1|root,arCOG01403@2157|Archaea,2XWEJ@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0438@1|root,arCOG01410@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0500@1|root,arCOG02702@2157|Archaea,2Y1E4@28890|Euryarchaeota,23PWF@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG3287@1|root,arCOG02838@2157|Archaea,2XTSR@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG2006@1|root,arCOG02447@2157|Archaea,2XWUP@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0438@1|root,arCOG01409@2157|Archaea,2Y0YJ@28890|Euryarchaeota,23PVV@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0535@1|root,arCOG00938@2157|Archaea,2XZ9M@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG2089@1|root,arCOG01050@2157|Archaea,2XTT7@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1083@1|root,arCOG04817@2157|Archaea,2XZIG@28890|Euryarchaeota,23PR4@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0778@1|root,arCOG00288@2157|Archaea,2XYGC@28890|Euryarchaeota,23PRK@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"COG0423@1|root,COG0525@1|root,arCOG00405@2157|Archaea,arCOG00808@2157|Archaea,2XSXQ@28890|Euryarchaeota,23NN8@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"arCOG09729@1|root,arCOG09729@2157|Archaea,2Y81R@28890|Euryarchaeota,23PX6@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"COG3355@1|root,arCOG02242@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1107@1|root,arCOG06880@1|root,arCOG00429@2157|Archaea,arCOG06880@2157|Archaea,2XTZ2@28890|Euryarchaeota,23NQA@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"COG0457@1|root,arCOG03032@2157|Archaea,2Y7ZZ@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG05051@1|root,arCOG05051@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"arCOG07908@1|root,arCOG07908@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG3794@1|root,arCOG02929@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0457@1|root,COG1266@1|root,arCOG02769@2157|Archaea,arCOG03047@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"arCOG06489@1|root,arCOG06489@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"COG0457@1|root,arCOG03042@1|root,arCOG03048@1|root,arCOG03038@2157|Archaea,arCOG03042@2157|Archaea,arCOG03048@2157|Archaea,2XUNW@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG3356@1|root,arCOG04351@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1591@1|root,arCOG00919@2157|Archaea,2XTHF@28890|Euryarchaeota,23PKX@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1237@1|root,arCOG00503@2157|Archaea,2XXGE@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"COG3593@1|root,arCOG03235@2157|Archaea,2XYES@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG09497@1|root,arCOG09497@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG13037@1|root,arCOG13037@2157|Archaea,2Y5VI@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2DUF0@1|root,33QC9@2|Bacteria,1NU5F@1224|Proteobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG10654@1|root,arCOG10654@2157|Archaea,2Y4PD@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
"arCOG03338@1|root,arCOG03338@2157|Archaea,2Y4KI@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"COG0346@1|root,COG0346@2|Bacteria,1VBM5@1239|Firmicutes,24JAD@186801|Clostridia,36K8U@31979|Clostridiaceae",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG2201@1|root,arCOG04921@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG06480@1|root,arCOG06480@2157|Archaea,2Y2P8@28890|Euryarchaeota,23PGZ@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
"arCOG00142@1|root,arCOG00142@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0231@1|root,COG1499@1|root,arCOG04149@2157|Archaea,arCOG04277@2157|Archaea,2XUAI@28890|Euryarchaeota,23NXE@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"COG0463@1|root,COG1819@1|root,arCOG01385@2157|Archaea,arCOG01393@2157|Archaea,2XVTU@28890|Euryarchaeota,23NU6@183925|Methanobacteria",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"COG5485@1|root,arCOG06513@2157|Archaea,2Y3E5@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG10346@1|root,arCOG10346@2157|Archaea,2Y5U6@28890|Euryarchaeota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"COG4891@1|root,arCOG05264@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"COG1082@1|root,arCOG01895@2157|Archaea",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
